mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219829000,15557.2,8751.25,1200,0.979787,0.989785,3.4669e-06,1,0,0,0,0,0,0.948351,0.0516488,1,0.978421
210445000,14291.6,7992.84,1260,0.981507,0.986541,1,0,1,0,0,0,0.0229288,0.931584,0.0454869,1,0.971167
219829000,15497.7,8616.88,1260,0.980454,0.989988,4.50156e-06,1,0,0,0,0,0,0.947981,0.0520193,1,0.970959
210445000,14515,7813,1320,0.9755,0.971701,1,0,1,0,0,0,0.096053,0.806878,0.0970693,1,0.999663
219829000,15438.3,8482.56,1320,0.979954,0.989915,1.42678e-05,1,0,0,0,0,0,0.946334,0.0536663,1,0.969865
210445000,14732.5,7615.03,1380,0.977743,0.999772,1,0,1,0,0,0,0.0708556,0.857499,0.0716458,1,0.860226
219829000,15377.6,8349.31,1380,0.980675,0.990748,1.00892e-05,1,0,0,0,0,0,0.948084,0.0519159,1,0.968416
210445000,14937.3,7408.91,1440,0.964114,0.947415,1,0,1,0,0,0,0.00175445,0.99648,0.00176598,1,0.947277
219829000,15318.2,8211.99,1440,0.979888,0.987268,6.75521e-06,1,0,0,0,0,0.00246392,0.945039,0.0524968,0.99999,0.969755
210445000,15148.3,7206.22,1500,0.985099,0.999853,1,0,1,0,0,0,0.000724027,0.99852,0.00075646,1,0.923594
219829000,15252.9,8078.75,1500,0.979959,0.989831,1.65739e-05,1,0,0,0,0,0,0.945949,0.0540511,1,0.969437
210445000,15345,7007.86,1560,0.986166,0.99986,1,0,1,0,0,0,0.00067821,0.92731,0.0720118,1,0.999573
219829000,15195.6,7943.39,1560,0.979923,0.990048,1.11974e-05,1,0,0,0,0,0,0.947422,0.0525775,1,0.970107
210445000,15580.8,6859.04,1620,0.988577,0.999885,1,0,1,0,0,0,0.116849,0.882586,0.000564959,1,0.941449
219829000,15130.8,7802.91,1620,0.979106,0.99008,1.40682e-05,1,0,0,0,0,0,0.947082,0.052918,1,0.970228
210445000,15835.3,6733.13,1680,0.971006,0.916558,1,0,1,0,0,0,0.00145763,0.84751,0.151032,1,0.850422
219829000,15072.2,7667.67,1680,0.979656,0.990218,1.25622e-05,1,0,0,0,0,0,0.946915,0.0530849,1,0.939315
210445000,16122.3,6654.13,1740,0.985128,0.999853,1,0,1,0,0,0,0.0765092,0.922745,0.000745766,1,0.998776
219829000,15006.3,7531.36,1740,0.979976,0.989734,1.20125e-05,1,0,0,0,0,0,0.947,0.0529998,1,0.917432
210445000,16399.1,6700.25,1800,0.985131,0.999852,1,0,1,0,0,0,0.0765362,0.922732,0.000731674,1,0.847189
219829000,14946.4,7386.79,1800,0.979336,0.989535,7.78322e-06,1,0,0,0,0,0,0.947536,0.052464,1,0.890841
210445000,16691.5,6758.58,1860,0.980768,0.999808,1,0,1,0,0,0,0.000960863,0.998066,0.000973553,1,0.996489
219829000,14882.3,7244.5,1860,0.98036,0.990117,1.06832e-05,1,0,0,0,0,0,0.947958,0.0520416,1,0.815553
210445000,16985.7,6828.3,1920,0.979945,0.943045,1,0,1,0,0,0,0.00101457,0.894333,0.104653,1,0.895149
219829000,14826.8,7105.95,1920,0.980097,0.990302,1.21054e-05,1,0,0,0,0,0,0.947216,0.0527838,1,0.857458
210445000,17291.5,6901.22,1980,0.985184,0.999856,1,0,1,0,0,0,0.000753716,0.921821,0.0774253,1,0.846764
219829000,14759.1,6967.54,1980,0.979518,0.98993,5.42795e-06,1,0,0,0,0,0,0.948283,0.0517169,1,0.856238
210445000,17579.2,6940.66,2040,0.982931,0.975916,1,0,1,0,0,0,0.00085318,0.99828,0.000866895,1,0.97506
219829000,14691.3,6828.17,2040,0.980457,0.989625,1.09148e-05,1,0,0,0,0,0,0.94819,0.0518099,1,0.940201
