mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
211200040,5197.79,10247.3,1140,0.0646698,4.08997e-09,1.85316e-06,0.106925,0.0659793,0,0,1,0,0,0.00327024,0.917488,0.0792414
259351000,6100.12,9316.24,1140,0.770644,0,0,0.98973,3.18176e-06,0,0,1,0,0,0.011411,0.354539,0.63405
211200040,5214.18,10034.9,1200,0.0510611,0,2.07627e-06,0.0515805,0.0521139,0,0,1,0,0,0.00254702,0.984884,0.0125685
259351000,6070.15,9502.81,1200,0.739569,0,0,0.99011,0.00036203,0,0,1,0,0,0.0129952,0.309069,0.677935
211200040,5246.71,9815.14,1260,0.0581888,0,0,0.0587902,0.0593861,0,0,1,0,0,0.00295257,0.994054,0.00299319
259351000,6048.32,9689.85,1260,0.721851,0,0,0.98947,3.67531e-06,0,0,1,0,0,0.0137191,0.249335,0.736946
211200040,5269.27,9610.48,1320,0.119684,2.52868e-06,0,0.120894,0.122136,0,0,1,0,0,0.00593079,0.962696,0.0313729
259351000,6023.15,9872.03,1320,0.748816,0,1.84137e-07,0.99065,1.935e-06,0,0,1,0,0,0.0124828,0.22493,0.762587
211200040,5323.71,9414.63,1380,0.0512014,0,0,0.051734,0.0522568,0,0,1,0,0,0.0027278,0.979277,0.0179949
259351000,5993.53,10053.9,1380,0.720605,0,0,0.99,1.05868e-06,0,0,1,0,0,0.0140546,0.249953,0.735992
211200040,5355.89,9217.71,1440,0.0881411,9.17831e-08,3.69963e-06,0.0890122,0.0899236,0,0,1,0,0,0.00452556,0.991024,0.00444998
259351000,5968.71,10237.2,1440,0.710982,0,0,0.99007,5.39801e-06,0,0,1,0,0,0.0141302,0.258786,0.727084
211200040,5399.27,8995.61,1500,0.0540314,1.86118e-07,0,0.0545676,0.0551092,0,0,1,0,0,0.00278598,0.99446,0.00275387
259351000,5936.33,10420,1500,0.725908,0,0,0.98995,7.63134e-08,0,0,1,0,0,0.0133393,0.244913,0.741747
211200040,5438.08,8769.25,1560,0.03516,8.97725e-07,0,0.0355157,0.0358741,0,0,1,0,0,0.0017964,0.979516,0.0186873
259351000,5902.84,10602.4,1560,0.747284,0,0,0.99023,4.19334e-06,0,0,1,0,0,0.0125243,0.225601,0.761875
211200040,5466.54,8536.7,1620,0.979701,0,1.53206e-06,0.989953,1,0,0,1,0,0,0.0523985,0.897318,0.0502836
259351000,5861.77,10781.7,1620,0.738694,0,0,0.98992,9.28375e-06,0,0,1,0,0,0.0135384,0.232644,0.753817
211200040,5538.83,8329.41,1680,0.0517382,0,0,0.0522609,0.052792,0,0,1,0,0,0.00262884,0.994739,0.00263207
259351000,5828.85,10962.6,1680,0.777235,0,3.75554e-07,0.98926,6.69624e-06,0,0,1,0,0,0.0110937,0.19882,0.790086
211200040,5618.71,8123.06,1740,0.218537,2.70583e-07,5.22827e-06,0.220828,0.223032,0,0,1,0,0,0.0110055,0.201025,0.78797
259351000,5804.59,11133.6,1740,0.731409,1.87705e-07,0,0.99025,5.49093e-06,0,0,1,0,0,0.0131844,0.240172,0.746644
211200040,5710.31,7924.51,1800,0.980117,2.23061e-05,4.84578e-06,0.989964,1,0,0,1,0,0,0.0489049,0.901788,0.0493067
259351000,5774.12,11308,1800,0.705853,0,0,0.9902,1.81249e-07,0,0,1,0,0,0.0152016,0.262142,0.722656
211200040,5786.23,7733.1,1860,0.9801,1.08732e-06,2.23448e-05,0.990037,1,0,0,1,0,0,0.0498752,0.899973,0.0501516
259351000,5749.9,11484.1,1860,0.724105,1.40393e-07,0,0.99008,7.4338e-06,0,0,1,0,0,0.013002,0.246909,0.740089
211200040,5843.2,7532.26,1920,0.980341,1.52892e-06,0,0.989952,1,0,0,1,0,0,0.0516449,0.898513,0.0498424
259351000,5730.62,11672.8,1920,0.77098,5.32727e-07,0,0.99039,1.28247e-07,0,0,1,0,0,0.0114766,0.202624,0.785899
211200040,5916.92,7342.77,1980,0.118607,0,0,0.119837,0.121057,0,0,1,0,0,0.00612561,0.108857,0.885017
259351000,5706.64,11851.2,1980,0.708942,0,6.28805e-05,0.98967,1.85853e-07,0,0,1,0,0,0.0139406,0.257956,0.728104
211200040,6035.81,7248.71,2040,0.979836,0,2.24453e-05,0.990158,1,0,0,1,0,0,0.0491751,0.901414,0.0494107
259351000,5671.99,12034,2040,0.695645,0,0,0.99065,2.09036e-07,0,0,1,0,0,0.0146529,0.269762,0.715586
211200040,6157.49,7155.83,2100,0.980011,0,0,0.990027,1,0,0,1,0,0,0.0488098,0.901233,0.0499573
259351000,5643.12,12210.5,2100,0.784467,1.49857e-07,0,0.98958,2.88157e-06,0,0,1,0,0,0.0110003,0.190515,0.798484
211200040,6239.88,6951.6,2160,0.98026,2.26716e-05,0,0.990068,1,0,0,1,0,0,0.0499631,0.899194,0.0508431
259351000,5643.69,12396.3,2160,0.781493,2.67317e-07,0,0.98976,1.21766e-07,0,0,1,0,0,0.0108238,0.193377,0.795799
211200040,6286.46,6705.58,2220,0.979849,0,0,0.989858,1,0,0,1,0,0,0.0497115,0.900225,0.0500635
259351000,5655.39,12576.6,2220,0.745414,0,1.42154e-07,0.98983,1.48237e-05,0,0,1,0,0,0.0124591,0.225066,0.762475
211200040,6362.27,6475.63,2280,0.97959,0,2.28767e-05,0.989777,1,0,0,1,0,0,0.050962,0.899229,0.0498088
259351000,5655.99,12767,2280,0.712777,0,0,0.98992,4.89627e-06,0,0,1,0,0,0.012699,0.25572,0.731581
211200040,6446.36,6266.86,2340,0.979894,0,0,0.989894,1,0,0,1,0,0,0.049512,0.900945,0.0495428
259351000,5667.73,12953.5,2340,0.727537,0,1.53253e-07,0.99007,2.03872e-07,0,0,1,0,0,0.0137451,0.24081,0.745445
211200040,6453.58,6253.53,2400,0.980202,0,3.72249e-05,0.989845,1,0,0,1,0,0,0.0469288,0.902333,0.0507381
259351000,5668.31,13131.7,2400,0.673183,2.31457e-07,0,0.98973,3.81702e-06,0,0,1,0,0,0.0152099,0.28986,0.69493
