mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
220295000,-3679.71,7960.73,8280,0.979894,0,0,0.98995,0,1,0,0,0,0,0.0465025,0.903945,0.0495526
246900000,-7798.76,18832.9,8280,0.978714,0,0,0.98984,1.31983e-05,0,1,0,0,0,0.0509648,0.931303,0.0177324
220295000,-3462.84,7805.35,8340,0.980274,0,0,0.98945,0,1,0,0,0,0,0.046062,0.903222,0.0507159
246900000,-7648.06,19095.7,8340,0.978253,0,0,0.99031,1.44704e-05,0,1,0,0,0,0.0530806,0.928619,0.0183007
220295000,-3243.51,7650.11,8400,0.979706,0,0,0.98972,1.11871e-05,1,0,0,0,0,0.045566,0.905171,0.0492635
246900000,-7497.46,19358.4,8400,0.978697,0,0,0.9903,1.25912e-05,0,1,0,0,0,0.050887,0.929944,0.0191693
220295000,-3020.16,7494.99,8460,0.980607,0,0,0.9908,1.79852e-05,1,0,0,0,0,0.0455195,0.903932,0.0505487
246900000,-7346.73,19621.1,8460,0.978378,0,0,0.99024,1.49257e-05,0,1,0,0,0,0.0508563,0.929769,0.0193747
220295000,-2804.49,7341.81,8520,0.980663,0,0,0.99028,7.30704e-06,1,0,0,0,0,0.0474326,0.902061,0.0505061
246900000,-7196.54,19883.6,8520,0.978641,0,0,0.99049,1.59642e-05,0,1,0,0,0,0.0524401,0.929774,0.0177855
220295000,-2585.58,7189.12,8580,0.979746,0,0,0.98992,7.58444e-06,1,0,0,0,0,0.0465282,0.903057,0.0504146
246900000,-7046.67,20146.1,8580,0.978413,0,0,0.98988,1.45972e-05,0,1,0,0,0,0.0512492,0.931343,0.0174082
220295000,-2366.67,7036.45,8640,0.980345,0,0,0.98999,7.43827e-06,1,0,0,0,0,0.0477243,0.903308,0.0489673
246900000,-6896.89,20408.7,8640,0.977686,0,0,0.98986,1.19355e-05,0,1,0,0,0,0.0536988,0.926209,0.0200921
220295000,-2147.75,6883.79,8700,0.979331,0,0,0.98933,3.72679e-06,1,0,0,0,0,0.0476468,0.902822,0.0495316
246900000,-6747.1,20671.1,8700,0.978423,0,0,0.99068,1.37569e-05,0,1,0,0,0,0.0518066,0.929806,0.0183875
220295000,-1929.72,6731.45,8760,0.979705,0,0,0.99011,1.87454e-05,1,0,0,0,0,0.0465005,0.904203,0.0492962
246900000,-6597.17,20933.6,8760,0.978613,0,0,0.98983,1.39107e-05,0,1,0,0,0,0.0522991,0.927834,0.0198664
220295000,-1717.24,6584.25,8820,0.980155,0,0,0.99009,3.71099e-06,1,0,0,0,0,0.0448317,0.903928,0.0512398
246900000,-6447.34,21196.1,8820,0.978341,0,0,0.98946,1.38222e-05,0,1,0,0,0,0.0520596,0.931453,0.0164878
220295000,-1495.62,6434.26,8880,0.979696,0,0,0.99015,1.85348e-05,1,0,0,0,0,0.0459606,0.904431,0.0496084
246900000,-6297.5,21458.5,8880,0.978439,0,0,0.98989,1.59249e-05,0,1,0,0,0,0.0512986,0.929346,0.0193559
220295000,-1280.35,6286.91,8940,0.980563,0,0,0.99032,7.59558e-06,1,0,0,0,0,0.0466765,0.902822,0.0505012
246900000,-6147.52,21720.8,8940,0.97882,0,0,0.98964,1.30632e-05,0,1,0,0,0,0.0539349,0.926844,0.0192207
220295000,-1046.68,6145.99,9000,0.979791,0,0,0.98982,1.50048e-05,1,0,0,0,0,0.0458512,0.903679,0.0504696
246900000,-5999.09,21983.7,9000,0.978569,0,0,0.98996,1.44617e-05,0,1,0,0,0,0.0523268,0.929025,0.0186487
220295000,-825.811,6010.1,9060,0.979318,0,0,0.98992,1.86462e-05,1,0,0,0,0,0.0472618,0.90372,0.049018
246900000,-5850.88,22241.6,9060,0.978456,0,0,0.99041,1.4126e-05,0,1,0,0,0,0.0530477,0.928329,0.018623
220295000,-593.361,5867.9,9120,0.979921,0,0,0.98945,3.55852e-06,1,0,0,0,0,0.0449791,0.904612,0.0504093
246900000,-5703.32,22501.6,9120,0.978773,0,0,0.98984,1.24737e-05,0,1,0,0,0,0.0518266,0.930607,0.0175667
220295000,-366.356,5731.38,9180,0.980206,0,0,0.99009,1.8012e-05,1,0,0,0,0,0.0462214,0.903731,0.0500481
246900000,-5555.63,22761.7,9180,0.978184,0,0,0.99033,1.28791e-05,0,1,0,0,0,0.05111,0.930937,0.0179525
