mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision
259490000,15271,93249.7,2760,0.0553835,0.0746442,0.0568664,0.981111,0,0.0188887,0,0,0.049647,0.927744,0.0226087,0.9645
255805883,15891.9,86580.8,2820,0.947933,0.969348,9.40002e-05,0,1,0,0,0,0.0494735,0.944913,0.00561383,0.600082
259490000,15553,92588.7,2820,0.110165,0.133105,0.111646,0.987701,0,0.0122993,0,0,0.0370094,0.930852,0.0321388,0.634302
255805883,15912.3,87013.2,2880,0.948364,0.971822,8.46761e-05,0,1,0,0,0,0.053124,0.941482,0.00539429,0.593379
259490000,15931.8,91938,2880,0.0506224,0.0664226,0.052248,0.994356,0,0.00564362,0,0,0.0784613,0.877814,0.043725,0.613972
255805883,15942.7,87437.8,2940,0.947749,0.970473,7.94439e-05,0,1,0,0,0,0.0527889,0.941804,0.00540737,0.717081
259490000,16292.1,91285.8,2940,0.146228,0.220762,0.147627,0.982102,0,0.0178979,0,0,0.0344352,0.965496,6.85271e-05,0.724056
255805883,15983.8,87875,3000,0.947462,0.971396,8.68767e-05,0,1,0,0,0,0.0486458,0.945788,0.00556579,0.770403
259490000,16670.6,90610.1,3000,0.0687537,0.0699122,0.069924,0.999976,0,2.3566e-05,0,0,5.87378e-05,0.978903,0.0210387,0.927688
255805883,16083.3,88312.6,3060,0.949037,0.973381,8.0736e-05,0,1,0,0,0,0.0484944,0.946034,0.00547196,0.863011
259490000,17019.9,89952.4,3060,0.253015,0.255169,0.255191,0.999957,0,4.26791e-05,0,0,0.0184558,0.981437,0.000106838,0.963334
255805883,16242.8,88733.1,3120,0.948347,0.968836,8.18256e-05,0,1,0,0,0,0.0533082,0.941216,0.00547614,0.882578
259490000,17381.8,89278.2,3120,0.985453,0.999852,1,0.999705,0,0.000295126,0,0,0.000732956,0.998536,0.000731104,0.99841
255805883,16471.3,89116.5,3180,0.949073,0.970203,8.32219e-05,0,1,0,0,0,0.0545839,0.939935,0.00548143,0.890605
259490000,17750.9,88581.2,3180,0.979575,0.999793,1,0.999585,0,0.000415249,0,0,0.00102908,0.997921,0.00105011,0.997736
255805883,16716.5,89503,3240,0.946828,0.970234,8.63546e-05,0,1,0,0,0,0.0481201,0.94615,0.00573005,0.891483
259490000,18122.3,87900.7,3240,0.986174,0.999866,1,0.999732,0,0.000268212,0,0,0.0006882,0.998623,0.00068896,0.998506
255805883,16966.3,89883.7,3300,0.946742,0.97058,8.33025e-05,0,1,0,0,0,0.0525034,0.941902,0.00559432,0.890453
259490000,18489.9,87213.9,3300,0.919826,0.999189,1,0.998377,0,0.00162299,0,0,0.923887,0.0720651,0.00404767,0.991238
255805883,17219.8,90260.6,3360,0.948943,0.971146,8.09835e-05,0,1,0,0,0,0.0605814,0.933989,0.00543012,0.914833
259490000,18859.3,86518.2,3360,0,0.989944,1,0.980512,0,0.0194882,0,0,0.0501612,0.899537,0.0503015,0.91888
255805883,17471,90636,3420,0.948872,0.971371,8.17135e-05,0,1,0,0,0,0.0456881,0.948912,0.00540016,0.917139
259490000,19223.4,85829.3,3420,0.974291,0.999743,1,0.999496,0,0.000503609,0,0,0.297192,0.701527,0.00128129,0.997858
255805883,17729.1,91019,3480,0.948015,0.971445,8.54349e-05,0,1,0,0,0,0.0535251,0.940918,0.00555658,0.910223
259490000,19598.3,85118.3,3480,0,0.990063,1,0.980321,0,0.0196787,0,0,0.0500271,0.90015,0.0498227,0.918053
255805883,17984.8,91391.9,3540,0.947454,0.972679,8.39778e-05,0,1,0,0,0,0.0548675,0.939481,0.00565131,0.888924
259490000,19962.6,84431.7,3540,0,0.990182,1,0.980177,0,0.0198226,0,0,0.0497436,0.900573,0.0496836,0.889925
