mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
219787000,19862.4,8694.84,5880,0.979276,0,0,0.99025,6.54975e-06,0,0,0,1,0,0.0337885,0.915038,0.0511733
309998000,19646,9490.9,5880,0.979051,0,0,0.98954,1.47393e-05,0,0,0,0,1,0.0535828,0.945362,0.00105534
219787000,19835.7,8919.09,5940,0.980728,0,0,0.9904,1.30047e-05,0,0,0,1,0,0.0336787,0.915295,0.0510262
309998000,19646.8,9817.68,5940,0.979223,0,0,0.9902,1.61707e-05,0,0,0,0,1,0.0524724,0.946313,0.00121507
219787000,19812.3,9137.92,6000,0.979715,0,0,0.99012,6.43418e-06,0,0,0,1,0,0.0319674,0.916486,0.0515468
309998000,19637.4,10145.4,6000,0.979357,0,0,0.98953,1.78736e-05,0,0,0,0,1,0.051488,0.947458,0.00105427
219787000,19788.2,9357.53,6060,0.979543,0,0,0.99024,0,0,0,0,1,0,0.0299849,0.917809,0.0522061
309998000,19594.7,10461.5,6060,0.97897,0,0,0.990091,1.58338e-05,0,0,0,0,1,0.0532204,0.945642,0.00113723
219787000,19766.2,9580.58,6120,0.980369,0,0,0.99021,2.98931e-06,0,0,0,1,0,0.0314534,0.918148,0.0503981
309998000,19528,10781.9,6120,0.978962,0,0,0.990284,1.4094e-05,0,0,0,0,1,0.0516397,0.947321,0.00103966
219787000,19746.5,9794.35,6180,0.97925,0,0,0.98987,3.11311e-06,0,0,0,1,0,0.0342718,0.913141,0.0525869
309998000,19462.8,11093.7,6180,0.978356,0,0,0.989799,1.17859e-05,0,0,0,0,1,0.0527663,0.946178,0.00105545
219787000,19725.3,10016.4,6240,0.98078,0,0,0.98964,1.25183e-05,0,0,0,1,0,0.0309664,0.917957,0.0510763
309998000,19407.2,11424.2,6240,0.979335,0,0,0.989846,1.46225e-05,0,0,0,0,1,0.0522973,0.946836,0.000866476
219787000,19712.5,10238.8,6300,0.980609,0,0,0.99008,3.11824e-06,0,0,0,1,0,0.032949,0.915799,0.051252
309998000,19342.1,11742.6,6300,0.978442,0,0,0.99032,1.31094e-05,0,0,0,0,1,0.0517632,0.94703,0.00120724
219787000,19685.5,10460.2,6360,0.980549,0,0,0.99039,6.28203e-06,0,0,0,1,0,0.0266522,0.921137,0.0522112
309998000,19287.4,12069,6360,0.97879,0,0,0.989274,1.72207e-05,0,0,0,0,1,0.0531916,0.945776,0.00103217
219787000,19656.2,10676.7,6420,0.980436,0,0,0.99046,2.51288e-05,0,0,0,1,0,0.027489,0.921012,0.0514987
309998000,19220.8,12395.4,6420,0.978852,0,0,0.99035,2.0088e-05,0,0,0,0,1,0.0530571,0.945843,0.00109959
219787000,19629,10901.8,6480,0.979929,0,0,0.99003,6.33572e-06,0,0,0,1,0,0.0194186,0.929436,0.0511457
309998000,19164.9,12723.9,6480,0.978679,0,0,0.990323,3.51392e-05,0,0,0,0,1,0.052715,0.946256,0.00102943
219787000,19596.5,11124.7,6540,0.980169,0,0,0.98957,6.38431e-06,0,0,0,1,0,0.025373,0.923286,0.0513413
309998000,19100.3,13056.3,6540,0.979082,0,0,0.99013,1.83769e-05,0,0,0,0,1,0.053281,0.945682,0.00103646
219787000,19563.4,11348.3,6600,0.979959,0,0,0.98945,6.23919e-06,0,0,0,1,0,0.0339614,0.915588,0.0504503
309998000,19035.4,13380,6600,0.978666,0,0,0.989554,1.5332e-05,0,0,0,0,1,0.0517829,0.947121,0.00109575
219787000,19540.1,11578.2,6660,0.979872,0,0,0.99014,1.77826e-05,0,0,0,1,0,0.0345219,0.915061,0.0504169
309998000,18934.2,13699.6,6660,0.979462,0,0,0.989877,1.53126e-05,0,0,0,0,1,0.0527075,0.946249,0.00104394
219787000,19503.4,11802.4,6720,0.980408,0,0,0.99017,5.83913e-06,0,0,0,1,0,0.0322579,0.916272,0.0514705
309998000,18804.3,13987.2,6720,0.978807,0,0,0.989713,1.79028e-05,0,0,0,0,1,0.0514743,0.947546,0.00097969
219787000,19471.2,12031.7,6780,0.980489,0,0,0.99058,8.063e-06,0,0,0,1,0,0.033756,0.914988,0.0512559
309998000,18601.9,14218.5,6780,0.97936,0,0,0.990112,1.45575e-05,0,0,0,0,1,0.0504022,0.948616,0.000981765
219787000,19453,12255.7,6840,0.980444,0,0,0.9902,1.56264e-05,0,0,0,1,0,0.0333815,0.916562,0.0500565
309998000,18372.2,14362.2,6840,0.978754,0,0,0.990363,1.54669e-05,0,0,0,0,1,0.0531769,0.945784,0.00103958
219787000,19431.4,12490.3,6900,0.980052,0,0,0.98972,1.69682e-05,0,0,0,1,0,0.0331835,0.915649,0.0511674
309998000,18110.3,14422.6,6900,0.976117,0,0,0.00158582,0.00159097,0,0,0,0,1,0.0626321,0.935222,0.00214635
