mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
246900000,5374.61,18215.6,6780,0.97733,0.00198837,0.00200941,1,0,0,1,0,1,0,0,0,0.0528861,0.947012,0.000101478,1,0.992456
219002051,6789.83,16282,6840,0.979842,0.98987,1.42521e-05,0,0,0,0,1,0,0,0,0,0.0178879,0.930979,0.0511335,1,0.982251
246900000,5374.89,18497.9,6840,0.975406,0.00222984,0.002252,1,0,0,1,0,1,0,0,0,0.0601604,0.93973,0.000109596,1,0.974554
219002051,6953.38,16156.9,6900,0.979121,0.98982,1.31503e-05,0,0,0,0,1,0,0,0,0,0.0171549,0.931076,0.0517696,1,0.974657
246900000,5511.4,18758.5,6900,0.976143,0.00751059,0.00213787,1,0,0,1,0,1,0,0,0,0.0590221,0.94087,0.000107775,1,0.963735
219002051,7117.05,16031.8,6960,0.979831,0.9902,1.04249e-05,0,0,0,0,1,0,0,0,0,0.0193748,0.929628,0.0509969,1,0.963022
246900000,5647.94,19018.9,6960,0.973278,0.00229036,0.00231487,1,0,0,1,0,1,0,0,0,0.0530913,0.946806,0.000102804,1,0.950202
219002051,7280.61,15906.7,7020,0.979435,0.98968,1.12866e-05,0,0,0,0,1,0,0,0,0,0.0200407,0.92881,0.051149,1,0.947314
246900000,5784.48,19279.5,7020,0.975481,0.0020434,0.00206326,1,0,0,1,0,1,0,0,0,0.0585739,0.94129,0.000136517,1,0.948304
219002051,7444.28,15781.6,7080,0.980314,0.98985,1.58843e-05,0,0,0,0,1,0,0,0,0,0.0206916,0.928046,0.0512626,1,0.905543
246900000,5922.83,19540.1,7080,0.97125,0.00236538,0.00238884,1,0,0,1,0,1,0,0,0,0.0241579,0.975732,0.000109816,1,0.869954
219002051,7607.85,15656.6,7140,0.98044,0.98998,1.16567e-05,0,0,0,0,1,0,0,0,0,0.0205119,0.927835,0.051653,1,0.902829
246900000,6075.46,19802,7140,0.974024,0.00226681,0.0022871,1,0,0,0,0,1,0,0,0,0.0507843,0.949059,0.000156165,1,0.908376
