mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
210445000,18185.5,997.726,2160,0.979175,0.989742,1,1,1,1,0,0,1,0,0,0,0.0397191,0.917289,0.0429921,1,0.976339
219829000,14575.3,577.568,2160,0.980819,0.98957,1.17253e-05,0,0,0,0,1,0,0,0,0,0.0364538,0.911495,0.0520513,1,0.962813
210445000,18494.4,1008.69,2220,0.980488,0.990713,1,1,1,1,0,0,1,0,0,0,0.0387352,0.897824,0.0634407,1,0.954849
219829000,14515.2,437.603,2220,0.978901,0.98988,8.97728e-06,0,0,0,0,1,0,0,0,0,0.0394145,0.909825,0.0507608,1,0.962361
210445000,18809.5,1021.38,2280,0.979194,0.989958,1,1,1,1,0,0,1,0,0,0,0.0710069,0.877189,0.0518037,1,0.942986
219829000,14454.9,296.021,2280,0.980442,0.99017,9.68093e-06,0,0,0,0,1,0,0,0,0,0.0366536,0.912545,0.0508018,1,0.94666
210445000,19106.4,1035.51,2340,0.980044,0.990776,1,1,1,1,0,0,1,0,0,0,0.0441782,0.890314,0.0655075,1,0.961044
219829000,14399.6,154.136,2340,0.981129,0.98973,1.02341e-05,0,0,0,0,1,0,0,0,0,0.0383346,0.911336,0.0503292,1,0.946201
210445000,19409.2,1049.1,2400,0.979589,0.989665,1,1,1,1,0,0,1,0,0,0,0.0602594,0.891524,0.0482161,1,0.946333
219829000,14344.2,12.2474,2400,0.980279,0.99023,2.29696e-05,0,0,0,0,1,0,0,0,0,0.0312286,0.917779,0.0509924,1,0.948708
210445000,19706.4,1059.7,2460,0.979929,0.989596,1,1,1,1,0,0,1,0,0,0,0.0690716,0.887242,0.0436867,1,0.929321
219829000,14285.3,-127.435,2460,0.97969,0.9905,8.72395e-06,0,0,0,0,1,0,0,0,0,0.0372833,0.912102,0.0506142,1,0.961338
210445000,20011.1,1070.54,2520,0.978668,0.989237,1,1,1,1,0,0,1,0,0,0,0.0478397,0.906694,0.0454667,1,0.972032
219829000,14233.5,-264.253,2520,0.980344,0.99023,8.49715e-06,0,0,0,0,1,0,0,0,0,0.0438557,0.90626,0.0498842,1,0.962813
210445000,20304.1,1080.9,2580,0.979132,0.989145,1,1,1,1,0,0,1,0,0,0,0.0384527,0.908961,0.0525863,1,0.97442
219829000,14181.7,-401.074,2580,0.980158,0.98923,6.91496e-06,0,0,0,0,1,0,0,0,0,0.0372645,0.912445,0.0502907,1,0.962227
210445000,20603,1092.04,2640,0.980306,0.989903,1,1,1,1,0,0,1,0,0,0,0.0385657,0.897902,0.0635322,1,0.235747
219829000,14132.9,-529.953,2640,0.980734,0.99018,7.42161e-06,0,0,0,0,1,0,0,0,0,0.0362762,0.914467,0.0492571,1,0.241862
210445000,20903.3,1100.3,2700,0.979467,0.989892,1,1,1,1,0,0,1,0,0,0,0.0380766,0.905283,0.0566407,1,0.22669
219829000,14132.9,-529.953,2700,0.979592,0.98992,9.05012e-06,0,0,0,0,1,0,0,0,0,0.0395541,0.909827,0.0506188,1,0.242342
