mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
258465000,6002.13,13439.7,900,0.0747641,0.00133066,0.150725,0.075869,0.0759198,0,0,1,0,0,0.0521225,0.892281,0.0555966
259883000,5709.99,13140.3,900,0.313139,0.225297,0.110811,0.316731,0.0892347,0,0,1,0,0,0.0436378,0.901938,0.0544244
258465000,5962.8,13031.2,960,0.236009,0.183912,0.317809,0.235786,0.0535552,0,0,1,0,0,0.220152,0.732915,0.0469326
259883000,5790.24,13411.6,960,0.0890252,0,0.171525,0.091037,0.0910771,0,0,1,0,0,0.0625323,0.876912,0.0605555
258465000,5920.88,12632.7,1020,0.394906,0.339114,0.0861214,0.398938,0.0570366,0,0,1,0,0,0.0361627,0.9182,0.0456375
259883000,5891.64,13673.2,1020,0.568065,0.260754,0.0637066,0.570194,0.056123,0,0,1,0,0,0.284599,0.672283,0.0431174
258465000,5870.6,12222.8,1080,0.119351,0.00406383,0.14666,0.128659,0.120698,0,0,1,0,0,0.0454649,0.890352,0.0641826
259883000,5993.08,13936.3,1080,0.128442,0,0.119272,0.115195,0.130311,0,0,1,0,0,0.0389962,0.90575,0.0552538
258465000,5745.17,11851.4,1140,0.114224,0,0.158067,0.11566,0.11566,0,0,1,0,0,0.0515377,0.887043,0.0614193
259883000,6096.56,14203.3,1140,0.460804,0.39297,0.0937552,0.464031,0.0695473,0,0,1,0,0,0.0244849,0.935159,0.0403563
258465000,5561.96,11490.5,1200,0.118891,0,0.147318,0.123699,0.120177,0,0,1,0,0,0.0456238,0.897225,0.0571512
259883000,6218.28,14457.8,1200,0.41403,0.37909,0.115141,0.417107,0.0380172,0,0,1,0,0,0.0329852,0.932762,0.0342531
258465000,5375.47,11132.9,1260,0.0839153,0,0.171758,0.086029,0.086029,0,0,1,0,0,0.0552049,0.88258,0.0622153
259883000,6332.92,14717.6,1260,0.0913645,0,0.147843,0.101215,0.0936793,0,0,1,0,0,0.0260942,0.869544,0.104361
258465000,5202.82,10771.6,1320,0.118681,0.00359407,0.167472,0.121489,0.119399,0,0,1,0,0,0.046927,0.887407,0.065666
259883000,6454.68,14971,1320,0.0783336,0,0.143897,0.0801463,0.0801865,0,0,1,0,0,0.0625226,0.877666,0.0598109
258465000,5024.98,10412.6,1380,0.286506,0.183771,0.170302,0.237013,0.0532805,0,0,1,0,0,0.0291544,0.924548,0.0462977
259883000,6580.51,15232.3,1380,0.0609753,0,0.148343,0.0669409,0.064222,0,0,1,0,0,0.0516315,0.904357,0.0440114
258465000,4842.93,10045.7,1440,0.264213,0.185053,0.138463,0.265235,0.0805315,0,0,1,0,0,0.0461234,0.899638,0.0542381
259883000,6702.31,15486.2,1440,0.0841516,0.00247625,0.149931,0.0904708,0.0860289,0,0,1,0,0,0.050332,0.860506,0.0891623
258465000,4666.84,9687.74,1500,0.0752304,0.0042264,0.152143,0.0801319,0.0775424,0,0,1,0,0,0.0557687,0.884414,0.0598178
259883000,6824.14,15740.7,1500,0.119881,0,0.188132,0.115655,0.122328,0,0,1,0,0,0.0426992,0.927758,0.0295429
258465000,4480.16,9312.32,1560,0.0757424,0,0.164876,0.076509,0.0781629,0,0,1,0,0,0.0507533,0.892491,0.0567555
259883000,6950.04,16004.9,1560,0.465593,0.00158019,0.0876421,0.463068,0.0768977,0,0,1,0,0,0.0255156,0.930534,0.0439504
258465000,4299.92,8953.38,1620,0.0936496,0.00382882,0.154074,0.102512,0.0949797,0,0,1,0,0,0.0452442,0.89159,0.0631662
259883000,7071.45,16257.4,1620,0.0965064,0.004925,0.15877,0.103542,0.0986549,0,0,1,0,0,0.0484013,0.898533,0.0530658
258465000,4110.33,8584.3,1680,0.0813681,0,0.178026,0.0866395,0.082846,0,0,1,0,0,0.0597397,0.872243,0.0680173
259883000,7188.58,16519.3,1680,0.131554,0.00504188,0.136684,0.142205,0.134053,0,0,1,0,0,0.0381808,0.895361,0.0664577
258465000,3933.86,8227.44,1740,0.247223,0.187832,0.123896,0.251527,0.0607702,0,0,1,0,0,0.0390497,0.90987,0.0510807
259883000,7299.44,16770.6,1740,0.446895,0.388379,0.101565,0.449703,0.0598138,0,0,1,0,0,0.031532,0.932656,0.0358115
258465000,3751.83,7861.76,1800,0.112722,0.00351896,0.159674,0.122546,0.114855,0,0,1,0,0,0.0393903,0.899963,0.060647
259883000,7425.28,17028.2,1800,0.0844401,0,0.156172,0.0861202,0.0861526,0,0,1,0,0,0.0380916,0.875104,0.0868043
