mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
376317000,6418.59,10815,5100,0.97961,0,0,0.99,2.1443e-05,1,0,0,0,0,0.0472054,0.90321,0.0495845
210445000,5157.68,6155.54,5160,0.978342,0,0,0.98987,2.20629e-05,0,1,0,0,0,0.0531456,0.945884,0.000970712
376317000,6397.16,11126.5,5160,0.979674,0,0,0.98971,7.14748e-06,1,0,0,0,0,0.0474845,0.903776,0.0487399
210445000,4888.82,6011.87,5220,0.977825,0,0,0.98973,3.5247e-06,0,1,0,0,0,0.0531622,0.945627,0.00121121
376317000,6386.9,11436.6,5220,0.98009,0,0,0.99072,7.14961e-06,1,0,0,0,0,0.0467611,0.902985,0.0502535
210445000,4626.32,5868.12,5280,0.978454,0,0,0.99024,1.05883e-05,0,1,0,0,0,0.0532124,0.945621,0.00116639
376317000,6365.51,11745.6,5280,0.979578,0,0,0.98942,7.20624e-06,1,0,0,0,0,0.0478429,0.902014,0.0501435
210445000,4357.81,5723.52,5340,0.977694,0,0,0.99011,7.05775e-06,0,1,0,0,0,0.05254,0.946229,0.00123085
376317000,6344.17,12060.6,5340,0.979922,0,0,0.99028,1.43548e-05,1,0,0,0,0,0.0472558,0.902471,0.0502727
210445000,4098.77,5580.02,5400,0.97776,0,0,0.99032,9.35583e-06,0,1,0,0,0,0.0523106,0.946386,0.00130329
376317000,6333.97,12369.8,5400,0.979653,0,0,0.99003,7.14595e-06,1,0,0,0,0,0.0478133,0.902581,0.0496059
210445000,3829.94,5436.51,5460,0.977901,0,0,0.98992,1.93351e-05,0,1,0,0,0,0.0533054,0.945437,0.00125755
376317000,6312.66,12679.9,5460,0.979468,0,0,0.98914,7.14436e-06,1,0,0,0,0,0.0483783,0.902224,0.0493975
210445000,3576.38,5295.52,5520,0.977823,0,0,0.98962,1.0587e-05,0,1,0,0,0,0.05226,0.94678,0.000960199
376317000,6302.51,12987.4,5520,0.979725,0,0,0.98948,2.84856e-05,1,0,0,0,0,0.0469974,0.903155,0.049848
