mmsi,x,y,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher
235068085,4090.98,15917.2,5520,0.975942,0,0,0.994268,1.39847e-06,0,0,0,0,1,0.0438127,0.872322,0.0838651
311816000,5174.29,14981.5,5520,0.980263,0,0,0.99075,5.4683e-06,0,0,0,1,0,0.051425,0.898877,0.0496977
235068085,4282.42,16364.2,5580,0.972668,0,0,0.99782,2.25435e-06,0,0,0,0,1,0.0776847,0.880066,0.0422494
311816000,5341.27,15230.8,5580,0.980138,0,0,0.9899,5.47368e-06,0,0,0,1,0,0.0497466,0.90096,0.049293
235068085,4527.66,16882.8,5640,0.981973,0,0,0.998065,1.59542e-06,0,0,0,0,1,0.082779,0.867779,0.0494417
311816000,5507.73,15484.4,5640,0.979371,0,0,0.98971,2.18849e-05,0,0,0,1,0,0.0497835,0.900969,0.0492473
235068085,4836.13,17509.3,5700,0.969972,0,0,0.992357,2.01149e-06,0,0,0,0,1,0.0640979,0.889617,0.0462846
311816000,5671.95,15732.2,5700,0.980355,0,0,0.98964,0,0,0,0,1,0,0.0478823,0.900395,0.0517228
235068085,5044.53,17949.3,5760,0.985835,0,0,0.994294,3.42293e-06,0,0,0,0,1,0.0510735,0.915244,0.0336822
311816000,5842.45,15988,5760,0.979882,0,0,0.9902,0,0,0,0,1,0,0.0495955,0.900339,0.0500656
235068085,5305.01,18493,5820,0.984179,0,0,0.997838,2.45625e-06,0,0,0,0,1,0.0902802,0.839596,0.0701235
311816000,6007.4,16243.2,5820,0.979611,0,0,0.99013,5.49099e-06,0,0,0,1,0,0.0503161,0.899384,0.0502997
235068085,5595.38,19078.1,5880,0.99124,0,0,0.985883,4.31663e-05,0,0,0,0,1,0.0638397,0.899483,0.036677
311816000,6176.11,16489.7,5880,0.980306,0,0,0.9898,1.0944e-05,0,0,0,1,0,0.0501369,0.900119,0.0497443
235068085,5830.83,19571.3,5940,0.979017,0,0,0.964277,2.23821e-06,0,0,0,0,1,0.0681991,0.922406,0.00939515
311816000,6344.21,16744.4,5940,0.980227,0,0,0.98959,1.64124e-05,0,0,0,1,0,0.0496138,0.900001,0.0503856
235068085,6112.2,20173.2,6000,0.987436,0,0,0.998021,1.96183e-06,0,0,0,0,1,0.0584723,0.898523,0.0430043
311816000,6509.75,16996.9,6000,0.98001,0,0,0.98981,5.47349e-06,0,0,0,1,0,0.0489786,0.900749,0.050272
