mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
246878000,48768.2,92979.6,5280,0,0.99887,0.00102612,0,1,0,0,1,0,0,0,0,0.0311224,0.918713,0.0501649,1,0.24313
236555000,45703.1,94368.4,5340,0.0453107,0.99914,0.0463265,0,1,0,1,0,1,0,0,0,0.0521648,0.924163,0.0236723,1,0.252032
246878000,48971.1,93343.2,5340,0,0.99907,0.00104319,0,1,0,0,1,0,0,0,0,0.0320312,0.915765,0.0522039,1,0.244448
236555000,45498.7,94519.8,5400,0.0434184,0.99886,0.0444454,0,1,0,0,0,1,0,0,0,0.0491395,0.897247,0.053613,1,0.241086
246878000,49176.8,93703.5,5400,0,0.99902,0.00102681,0,1,0,0,1,0,0,0,0,0.030389,0.920572,0.0490394,1,0.241302
236555000,45296.3,94645.4,5460,0.0443333,0.99902,0.0453692,0,1,0,0,0,1,0,0,0,0.0516631,0.902891,0.0454462,1,0.251259
246878000,49382.7,94064.9,5460,0,0.99898,0.00101868,0,1,0,0,1,0,0,0,0,0.02943,0.919457,0.0511134,1,0.245676
236555000,45072.7,94753.3,5520,0.0520346,0.99895,0.0530466,0,1,0,1,0,1,0,0,0,0.0515282,0.908522,0.0399498,1,0.244576
246878000,49577.2,94421.7,5520,0,0.99901,0.00103445,0,1,0,0,1,0,0,0,0,0.0314999,0.918931,0.049569,1,0.247653
236555000,44852.4,94859.4,5580,0.0376411,0.9991,0.0386956,0,1,0,0,0,1,0,0,0,0.0532632,0.909356,0.0373806,1,0.237399
246878000,49781.4,94787.6,5580,0,0.99914,0.00103538,0,1,0,0,1,0,0,0,0,0.0312259,0.921033,0.047741,1,0.242836
236555000,44629.8,94946.5,5640,0.0492872,0.99881,0.0503052,0,1,0,1,0,1,0,0,0,0.049598,0.910014,0.0403881,1,0.234738
246878000,49983.3,95144.2,5640,0,0.99887,0.00101954,0,1,0,0,1,0,0,0,0,0.0321702,0.917584,0.0502458,1,0.242387
236555000,44408.8,95017,5700,0.0687598,0.99896,0.0697608,0,1,0,0,0,1,0,0,0,0.0516131,0.881901,0.0664864,1,0.236803
246878000,50174.1,95499.6,5700,0,0.99894,0.00103346,0,1,0,0,1,0,0,0,0,0.0293108,0.919074,0.0516149,1,0.244902
236555000,44187.5,95093.6,5760,0.0442222,0.99901,0.0452481,0,1,0,0,0,1,0,0,0,0.0546131,0.905849,0.0395378,1,0.239146
246878000,50382.3,95869.1,5760,0,0.99917,0.00104255,0,1,0,0,1,0,0,0,0,0.028056,0.920647,0.0512966,1,0.246509
236555000,43952.4,95170.6,5820,0.0421852,0.99888,0.043194,0,1,0,0,0,1,0,0,0,0.0532976,0.914266,0.0324366,1,0.237559
246878000,50578.9,96226.9,5820,0,0.99899,0.00104843,0,1,0,0,1,0,0,0,0,0.0309944,0.918222,0.0507834,1,0.245652
236555000,43738.7,95251.2,5880,0.052562,0.99899,0.0535866,0,1,0,0,0,1,0,0,0,0.0536764,0.920012,0.0263116,1,0.238715
246878000,50777.4,96581.1,5880,0,0.99887,0.00103286,0,1,0,0,1,0,0,0,0,0.0300649,0.920362,0.0495732,1,0.246432
236555000,43514,95334.9,5940,0.0461241,0.99899,0.0471622,0,1,0,0,0,1,0,0,0,0.0506238,0.918896,0.0304802,1,0.245267
246878000,50977.5,96951.4,5940,0,0.99896,0.00102915,0,1,0,0,1,0,0,0,0,0.0319146,0.916074,0.052011,1,0.234811
236555000,43293.3,95416.6,6000,0.0455122,0.99888,0.0465407,0,1,0,0,0,1,0,0,0,0.0499996,0.918035,0.0319658,1,0.244764
246878000,51171.7,97304,6000,0,0.99903,0.00103299,0,1,0,0,1,0,0,0,0,0.029922,0.920061,0.0500175,1,0.245253
