mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
636010990,4980,0,1.52542,8.6,0,1,0,0,0,0,5729.31,498.172,1595.12,2710.57,1398.26,1,0,1,
219001518,5040,0,3.79435,3.4,0,0,1,0,0,0,5402.42,479.32,1654.54,inf,914.364,0,0,1,
636010990,5040,0,1.56207,8.3,0,1,0,0,0,0,5402.42,479.32,1654.54,2710.51,1443.97,1,0,1,
219001518,5100,1,3.85369,3.2,0,0,1,0,0,0,5088.19,440.6,1851.02,inf,662.46,0,0,1,
636010990,5100,1,1.57603,8.4,0,1,0,0,0,0,5088.19,440.6,1851.02,3117.31,1437.58,1,0,1,
219001518,5160,1,3.78736,3.2,0,0,1,0,0,0,4783.31,424.183,1612.83,inf,722.626,0,0,1,
636010990,5160,1,1.5324,8.3,0,1,0,0,0,0,4783.31,424.183,1612.83,2662.01,1310.06,1,0,1,
219001518,5220,0,3.78387,3.2,0,0,1,0,0,0,4481.9,397.291,1660.77,inf,629.9,0,0,1,
636010990,5220,0,1.54985,8.2,0,1,0,0,0,0,4481.9,397.291,1660.77,2693.05,1306.89,1,0,1,
219001518,5280,0,3.85369,2.7,0,0,1,0,0,0,4199.3,365.206,1867.93,inf,383.252,0,0,1,
636010990,5280,0,1.55334,8.3,0,1,0,0,0,0,4199.3,365.206,1867.93,3108.94,1283.49,1,0,1,
219001518,5340,1,3.77515,3.4,0,0,1,0,0,0,3887.34,328.703,1652.94,inf,436.574,0,0,1,
636010990,5340,1,1.55509,8.3,0,1,0,0,0,0,3887.34,328.703,1652.94,2676.21,1244.68,1,0,1,
219001518,5400,1,3.83623,3.4,0,0,1,0,0,0,3589.64,291.983,1699.72,inf,227.017,0,0,1,
636010990,5400,1,1.55509,8.3,0,1,0,0,0,0,3589.64,291.983,1699.72,2924.95,1201.75,1,0,1,
219001518,5460,0,3.81005,3.2,0,0,1,0,0,0,3314.57,265.675,1757.15,inf,176.526,0,0,1,
636010990,5460,0,1.57429,8.3,0,1,0,0,0,0,3314.57,265.675,1757.15,2845.91,1187.83,1,0,1,
219001518,5520,0,3.79086,2.9,0,0,1,0,0,0,3040.84,240.669,1737.36,inf,97.7298,0,0,1,
636010990,5520,0,1.54113,8.3,0,1,0,0,0,0,3040.84,240.669,1737.36,2789.09,1119.44,1,0,1,
219001518,5580,1,3.8502,3.2,0,1,0,0,0,0,2776.67,203.462,1717.96,inf,81.2474,1,0,1,
636010990,5580,1,1.53938,8.3,0,1,0,0,0,0,2776.67,203.462,1717.96,inf,1078.25,1,0,1,
219001518,5640,1,3.84496,3.1,0,1,0,0,0,0,2526.96,172.126,1746.29,inf,172.634,1,0,1,
636010990,5640,1,1.54985,8.3,0,1,0,0,0,0,2526.96,172.126,1746.29,inf,1051.81,1,0,1,
219001518,5700,0,3.82576,3.3,0,1,0,0,0,0,2309.55,140.897,1748.86,inf,249.533,1,0,1,
636010990,5700,0,1.56556,8.3,0,1,0,0,0,0,2309.55,140.897,1748.86,inf,1028.72,1,0,1,
219001518,5760,0,3.78038,3.6,0,1,0,0,0,0,2098.94,113.902,1693.66,inf,302.357,1,0,1,
636010990,5760,0,1.54985,8.3,0,1,0,0,0,0,2098.94,113.902,1693.66,inf,979.401,1,0,1,
219001518,5820,1,3.76468,3.3,0,1,0,0,0,0,1929.44,82.8547,1713.51,inf,386.915,1,0,1,
636010990,5820,1,1.55334,8.4,0,1,0,0,0,0,1929.44,82.8547,1713.51,inf,939.783,1,0,1,
219001518,5880,1,3.79958,3,0,1,0,0,0,0,1810.67,49.0202,1735.31,inf,520.601,1,0,1,
636010990,5880,1,1.54985,8.4,0,1,0,0,0,0,1810.67,49.0202,1735.31,inf,903.347,1,0,1,
219001518,5940,0,3.831,3.4,0,1,0,0,0,0,1725.67,29.1159,1695.11,inf,637.501,1,0,1,
636010990,5940,0,1.45386,8.4,0,1,0,0,0,0,1725.67,29.1159,1695.11,inf,862.567,1,0,1,
219001518,6000,1,3.70708,3.1,0,0.822484,0,0,0,0.177516,1682.42,7.86059,1680.31,inf,657.246,1,0,1,
636010990,6000,1,1.40674,8.4,0,0.822484,0,0,0.177516,0,1682.42,7.86059,1680.31,inf,829.475,1,0,1,
219001518,6060,0,3.80482,2.9,0,0.554783,0,0,0,0.445217,1704.01,-27.2246,1679.24,inf,791.604,1,1,1,
636010990,6060,0,1.39626,8.3,0,0.554783,0,0,0.445217,0,1704.01,-27.2246,1679.24,inf,799.107,1,1,1,
