mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
259540000,1167.37,-2587.69,5.044,7.7,900,0.978988,0,0,0.989213,0.00294908,0.10651,0,0.89349,0.999913,1,1,1,0.674301,0.0821983,0.0839214,0.0780755,0.081504,0.0530855,0.895501,0.0514137,0.815641,0.59209,0.239479,0.99858,0.894165,0.946885,0.801601,0.725025,0.10651,0,-0,-0,-68.3636,-65,7.27359,7.56,
219762000,1457.95,-13065.3,0.961676,2.2,960,0.979839,0,0,0.979267,0.00221498,0.149008,0.167646,0.915237,0.999994,1,1,1,0.0384243,0.846959,0.0379575,0.0387467,0.0379126,0.0496937,0.905076,0.0452298,0.72686,0.807229,0.64538,0.997773,0.896948,0.951429,0.863553,0.114352,0.0651264,0.0196369,-0,-0,55.9986,55,2.52,2.52,
259540000,1257.51,-2808.08,5.06669,7.7,960,0.978668,0,0,0.988937,0.00325255,0.115416,0.013139,0.949204,0.999976,1,1,1,0.775844,0.057019,0.0574314,0.0548348,0.0548713,0.0503416,0.896664,0.0529947,0.746222,0.719631,0.144149,0.998316,0.899147,0.947894,0.867766,0.797328,0.0376574,0.013139,-0,-0,-65.102,-65,7.25273,7.56,
219762000,1502.29,-12999.6,1.04022,2.5,1020,0.98055,0,0,0.980385,0.00229689,0.147283,0.171196,0.914998,0.999999,1,1,1,0.0244349,0.901136,0.023677,0.0259411,0.0248106,0.0517255,0.904628,0.043647,0.671517,0.877013,0.629837,0.998548,0.902477,0.948173,0.881108,0.0895232,0.0645798,0.0204222,-0,-0,55.9163,55,2.52,2.52,
259540000,1332.62,-3023.31,5.11032,7.8,1020,0.977666,0,0,0.988838,0.00325376,0.12127,0.0200287,0.949622,0.999971,1,1,1,0.858194,0.0356002,0.035893,0.036323,0.0339896,0.0540096,0.897491,0.0484992,0.65046,0.82324,0.0543651,0.998347,0.895806,0.945184,0.866518,0.850631,0.0370338,0.0133446,-0,-0,-64.7601,-65,7.24231,7.56,
219762000,1535.49,-12936.1,1.028,2.3,1080,0.97988,0,0,0.981541,0.00228038,0.149278,0.171756,0.910833,0.999998,1,1,1,0.0224157,0.903924,0.0249776,0.0251834,0.0234995,0.0496381,0.904993,0.0453686,0.661068,0.880645,0.625199,0.997781,0.903839,0.945541,0.881732,0.087854,0.0677614,0.0214058,-0,-0,55.9486,55,2.52,2.52,
259540000,1424.79,-3248.97,5.11207,7.8,1080,0.978047,0,0,0.989575,0.00320964,0.117999,0.0194588,0.949771,0.999888,1,1,1,0.860362,0.033645,0.0353657,0.0359782,0.0346488,0.0528055,0.89564,0.0515546,0.641082,0.82459,0.0465366,0.998405,0.894994,0.943468,0.864574,0.853951,0.0375515,0.0126776,-0,-0,-64.8017,-65,7.24084,7.56,
219762000,1577.06,-12873.1,1.05243,2.3,1140,0.979938,0,0,0.980152,0.00244331,0.161854,0.452998,0.617663,0.999957,1,1,1,0.014347,0.941587,0.0151406,0.0142332,0.0146922,0.0493265,0.918104,0.032569,0.656704,0.926461,0.639737,0.998502,0.932251,0.945206,0.919248,0.0583278,0,0.382337,-0,-0,56.7954,55,2.52,2.52,
259540000,1505.05,-3470.29,5.16617,7.8,1140,0.977943,0,0,0.989941,0.00337486,0.118502,0.0201227,0.949356,0.999941,1,1,1,0.913685,0.0215995,0.0210023,0.0205335,0.0231799,0.0540129,0.896297,0.0496896,0.667429,0.893299,0.0361149,0.998743,0.89428,0.945798,0.861879,0.886733,0.0373258,0.0133185,-0,-0,-64.7705,-65,7.24496,7.56,
219762000,1601.9,-12804.9,1.13272,2.4,1200,0.979535,0,0,0.979457,0.00251592,0.174823,0.592512,0.619232,0.999999,1,1,1,0.0132389,0.948273,0.0125817,0.0124565,0.0134496,0.0529754,0.922764,0.0242601,0.644989,0.93466,0.634031,0.99812,0.935889,0.944426,0.924497,0.0478908,0,0.380768,-0,-0,56.9936,55,2.52,2.52,
