mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
210445000,16393.6,728.921,1800,0.979448,0.998991,1,1,1,1,1,0,1,0,0,0,0.0492544,0.90079,0.0499551,1,0.905557
219829000,14940,1413.32,1800,0.980643,0.999,0.00109276,0,0,0,0,1,0,0,0,0,0.0368901,0.913321,0.0497884,1,0.904372
210445000,16686,787.681,1860,0.97992,0.998994,1,1,1,1,1,0,1,0,0,0,0.0502642,0.899593,0.0501424,1,0.841553
219829000,14876,1270.94,1860,0.980248,0.99921,0.000989354,0,0,0,0,1,0,0,0,0,0.038932,0.911589,0.0494793,1,0.838726
210445000,16980,857.837,1920,0.979778,0.999003,1,1,1,1,0,0,1,0,0,0,0.0497828,0.898584,0.0516333,1,0.875978
219829000,14820.7,1132.31,1920,0.980048,0.99894,0.00101147,0,0,0,0,1,0,0,0,0,0.0360486,0.913738,0.0502135,1,0.875075
210445000,17285.7,931.203,1980,0.979936,0.999014,1,1,1,1,0,0,1,0,0,0,0.051447,0.900045,0.0485076,1,0.873081
219829000,14753.3,993.793,1980,0.979762,0.99903,0.00107906,0,0,0,0,1,0,0,0,0,0.0358556,0.913088,0.0510562,1,0.874596
210445000,17573.4,971.074,2040,0.980254,0.999003,1,1,1,1,1,0,1,0,0,0,0.0498686,0.899811,0.0503201,1,0.945857
219829000,14685.7,854.32,2040,0.979455,0.99918,0.00100009,0,0,0,0,1,0,0,0,0,0.0377536,0.912397,0.0498492,1,0.946971
210445000,17879.5,984.431,2100,0.980539,0.999009,1,1,1,1,0,0,1,0,0,0,0.0514145,0.899183,0.0494024,1,0.96352
219829000,14635.5,717.528,2100,0.980313,0.99905,0.00102387,0,0,0,0,1,0,0,0,0,0.0349702,0.9145,0.0505293,1,0.963164
210445000,18185.5,997.726,2160,0.979883,0.999009,1,1,1,1,0,0,1,0,0,0,0.0510905,0.899554,0.0493554,1,0.962674
219829000,14575.3,577.568,2160,0.980195,0.99895,0.000989748,0,0,0,0,1,0,0,0,0,0.0403709,0.908404,0.0512253,1,0.960464
210445000,18494.4,1008.69,2220,0.979786,0.999001,1,1,1,1,0,0,1,0,0,0,0.0501346,0.899031,0.050834,1,0.96312
219829000,14515.2,437.603,2220,0.980286,0.99904,0.000999833,0,0,0,0,1,0,0,0,0,0.0375059,0.910698,0.051796,1,0.961765
210445000,18809.5,1021.38,2280,0.9798,0.999015,1,1,1,1,0,0,1,0,0,0,0.0492129,0.901234,0.0495529,1,0.948465
219829000,14454.9,296.021,2280,0.978587,0.999,0.000975627,0,0,0,0,1,0,0,0,0,0.0385218,0.911095,0.0503833,1,0.946937
