mmsi,time,did_save,course,speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,current_distance,time_untill_CPA,distance_cpa,crossing_in_front_distance,distance_to_midpoint,crossing_with_midpoint_on_port_side,hasPassed,crossing_with_other_on_port_side,
219923000,1380,0,0.666716,9.8,0,0,0,1,0,0,8922.68,644.714,1275.72,inf,585.17,0,0,0,
219001211,1440,0,3.75595,3.9,0,0,0,1,0,0,8496.89,612.748,1327.14,inf,809.836,0,0,0,
219923000,1440,0,0.663225,9.8,0,0,0,1,0,0,8496.89,612.748,1327.14,inf,605.139,0,0,0,
219001211,1500,1,3.73675,3.9,0,0,0,1,0,0,8086.9,585.136,1452.04,inf,878.95,0,0,0,
219923000,1500,1,0.649262,9.7,0,0,0,1,0,0,8086.9,585.136,1452.04,inf,664.228,0,0,0,
219001211,1560,1,3.74024,3.9,0,0,0,1,0,0,7669.76,554.284,1426.12,inf,857.906,0,0,0,
219923000,1560,1,0.652753,9.7,0,0,0,1,0,0,7669.76,554.284,1426.12,inf,654.521,0,0,0,
219001211,1620,0,3.76468,3.9,0,0,0,1,0,0,7259.53,524.032,1384.55,inf,763.103,0,0,0,
219923000,1620,0,0.651008,9.7,0,0,0,1,0,0,7259.53,524.032,1384.55,inf,663.722,0,0,0,
219001211,1680,0,3.70708,4,0,0,0,1,0,0,6851.99,484.255,1532.2,inf,951.081,0,0,0,
219923000,1680,0,0.644026,9.8,0,0,0,1,0,0,6851.99,484.255,1532.2,inf,689.914,0,0,0,
219001211,1740,1,3.67915,4,0,0,0,1,0,0,6439.73,451.98,1625.55,inf,1026.93,0,0,0,
219923000,1740,1,0.6353,9.8,0,0,0,1,0,0,6439.73,451.98,1625.55,inf,724.238,0,0,0,
219001211,1800,1,3.69486,4,0,0,0,1,0,0,6026.64,421.676,1583.99,inf,967.022,0,0,0,
219923000,1800,1,0.638791,9.8,0,0,0,1,0,0,6026.64,421.676,1583.99,inf,719.714,0,0,0,
219001211,1860,0,3.70882,4,0,0,0,1,0,0,5610.67,390.588,1566.97,inf,916.028,0,0,0,
219923000,1860,0,0.637045,9.8,0,0,0,1,0,0,5610.67,390.588,1566.97,inf,728.833,0,0,0,
219001211,1920,0,3.70359,4,0,0,0,1,0,0,5202.34,356.593,1587.99,inf,919.168,0,0,0,
219923000,1920,0,0.633555,9.9,0,0,0,1,0,0,5202.34,356.593,1587.99,inf,742.837,0,0,0,
219001211,1980,1,3.67566,4,0,0,0,1,0,0,4799.34,325.619,1610.12,inf,968.576,0,0,0,
219923000,1980,1,0.637045,9.9,0,0,0,1,0,0,4799.34,325.619,1610.12,inf,737.763,0,0,0,
219001211,2040,1,3.69312,4,0,0,0,1,0,0,4393.79,294.536,1602.29,inf,919.238,0,0,0,
219923000,2040,1,0.633555,9.9,0,0,0,1,0,0,4393.79,294.536,1602.29,inf,752.653,0,0,0,
219001211,2100,0,3.72104,4,0,0,0,1,0,0,3998.54,264.32,1580.13,inf,855.746,0,0,0,
219923000,2100,0,0.630064,9.9,0,0,0,1,0,0,3998.54,264.32,1580.13,inf,763.235,0,0,0,
219001211,2160,0,3.70533,4.1,0,0,0,1,0,0,3604.13,231.997,1611.92,inf,872.674,0,0,0,
219923000,2160,0,0.623083,9.8,0,0,0,1,0,0,3604.13,231.997,1611.92,inf,777.632,0,0,0,
219001211,2220,1,3.70533,4.1,0,0,0,1,0,0,3228.82,201.046,1618.91,inf,863.819,0,0,0,
219923000,2220,1,0.619592,9.8,0,0,0,1,0,0,3228.82,201.046,1618.91,inf,786.339,0,0,0,
219001211,2280,1,3.71232,4.1,0,0,0,1,0,0,2873.71,171.564,1579.35,inf,845.088,0,0,0,
219923000,2280,1,0.637045,9.9,0,0,0,1,0,0,2873.71,171.564,1579.35,inf,766.216,0,0,0,
219001211,2340,0,3.72628,4.1,0,0,0,1,0,0,2521.71,141.47,1579.31,inf,824.223,0,0,0,
219923000,2340,0,0.6353,9.8,0,0,0,1,0,0,2521.71,141.47,1579.31,inf,774.894,0,0,0,
219001211,2400,0,3.71755,4.1,0,0,0,1,0,0,2189.36,117.174,1479.6,inf,815.328,0,0,0,
219923000,2400,0,0.715585,9.7,0,0,0,1,0,0,2189.36,117.174,1479.6,inf,705.734,0,0,0,
219001211,2460,1,3.67915,4.1,0,0,0.225405,0.774595,0,0,1894.89,87.4212,1459.04,inf,814.196,0,0,0,
219923000,2460,1,0.757473,9.8,0,0,0.225405,0.774595,0,0,1894.89,87.4212,1459.04,inf,688.898,0,0,0,
219001211,2520,1,3.70533,4.1,0,0,0.174072,0.825928,0,0,1653.64,59.4021,1434.95,inf,770.535,0,0,0,
219923000,2520,1,0.774926,9.8,0,0,0.174072,0.825928,0,0,1653.64,59.4021,1434.95,inf,690.562,0,0,0,
219001211,2580,0,3.68439,4.1,0,0,0.235672,0.764328,0,0,1488.58,26.573,1441.83,inf,740.979,0,0,0,
219923000,2580,0,0.764454,9.9,0,0,0.235672,0.764328,0,0,1488.58,26.573,1441.83,inf,707.43,0,0,0,
219001211,2640,0,3.69486,4.1,0,0,0.204872,0.795128,0,0,1433.97,-2.51635,1433.55,inf,705.782,0,1,0,
219923000,2640,0,0.76969,9.8,0,0,0.204872,0.795128,0,0,1433.97,-2.51635,1433.55,inf,716.428,0,1,0,
