mmsi,x,y,cog,sog,time,colreg_compliant,distance_risk_of_collision,distance_risk_of_collision_front,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,stands_on_correct,ample_time_acceptable,safe_distance_front_acceptable,safe_distance_acceptable,safe_distance_midpoint_acceptable,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,is_risk_of_collision,situation_started,will_give_way,is_pre_ample_time,safe_distance,safe_distance_to_midpoint,gives_way_correct,stand_on_role,change_in_course_port,change_in_course_starboard,change_in_speed_lower,change_in_speed_higher,mean_initial_course,max_initial_course,mean_initial_speed,max_initial_speed,
305049000,12075.4,22153.3,4.34238,11.1,5460,0.977546,0,0,0.980874,0.00219252,0.0959578,0.687442,0.904042,0.999901,1,1,1,0,0,1,0,0,0.0506902,0.931468,0.017842,0.898935,1,0.883271,0.000129988,0.897959,0.992702,0.992702,0.017842,0.0959578,0,-0,-0,-104.314,-105,11.16,11.16,
210803000,9566.8,20099.2,1.24791,12.1,5520,0.977774,0,0,0.989755,0.00121286,0,0.940363,0.527179,0.999927,1,1,1,0,0,1,0,0,0.0525776,0.942613,0.00480975,0.948266,1,0.944919,1.93168e-05,0.894764,0.996541,0.996541,0.00480975,0,0.472821,-0,-0,65.5225,65,11.88,11.88,
305049000,11952.2,21839.2,4.33714,11.2,5520,0.979497,0,0,0.981123,0.0022331,0.096918,0.684156,0.903082,0.999922,1,1,1,0,0,1,0,0,0.0509446,0.930276,0.0187798,0.898288,1,0.88199,3.10161e-05,0.896389,0.992019,0.992019,0.0187798,0.096918,0,-0,-0,-104.287,-105,11.16,11.16,
210803000,9686.26,20446.6,1.24791,12.1,5580,0.976336,0,0,0.989664,0.00119404,0,0.943902,0.521749,0.999929,1,1,1,0,0,1,0,0,0.0507278,0.944337,0.00493556,0.947673,1,0.944261,1.62027e-05,0.894774,0.996333,0.996333,0.00493556,0,0.478251,-0,-0,65.5242,65,11.88,11.88,
305049000,11825.6,21512.6,4.33191,11.2,5580,0.977748,0,0,0.965137,0.00405367,0.185602,0.652018,0.835812,0.999889,1,1,1,0,0,1,0,0,0.0489651,0.931221,0.0198137,0.831129,1,0.815065,0,0.898887,0.989838,0.989838,0.0198137,0.164188,0,-0,-0,-103.811,-105,11.16,11.16,
210803000,9805.75,20793.9,1.24791,12.1,5640,0.978167,0,0,0.989615,0.00115802,0,0.946596,0.522153,0.999919,1,1,1,0,0,1,0,0,0.0530982,0.942145,0.00475664,0.94982,1,0.946474,0,0.895406,0.99602,0.99602,0.00475664,0,0.477847,-0,-0,65.5125,65,11.88,11.88,
305049000,11701,21193.6,4.34587,11.2,5640,0.978467,0,0,0.942005,0.00661822,0.328235,0.59572,0.728665,1,1,1,1,0,0,1,0,0,0.0507668,0.923479,0.0257546,0.713158,1,0.695716,0,0.899314,0.984793,0.984793,0.0257546,0.271335,0,-0,-0,-103.076,-105,11.16,11.16,
210803000,9925.16,21141.2,1.24791,12.1,5700,0.977629,0,0,0.989792,0.00114346,0,0.947841,0.525128,0.999893,1,1,1,0,0,1,0,0,0.0516176,0.944606,0.00377635,0.949652,1,0.94682,0,0.89707,0.996509,0.996509,0.00377635,0,0.474872,-0,-0,65.5029,65,11.88,11.88,
305049000,11561.5,20870.2,4.32493,11.2,5700,0.980787,0,0,0.942406,0.00682593,0.320862,0.600826,0.734604,0.999681,1,1,1,0,0,1,0,0,0.052304,0.920734,0.026962,0.722578,1,0.704774,0,0.895743,0.984063,0.984063,0.026962,0.265396,0,-0,-0,-103.088,-105,11.16,11.16,
210803000,10044.7,21488.5,1.24966,12,5760,0.976521,0,0,0.990186,0.00116858,0,0.945465,0.526137,0.999951,1,1,1,0,0,1,0,0,0.0518266,0.943499,0.00467416,0.948613,1,0.945041,0,0.897274,0.995304,0.995304,0.00467416,0,0.473863,-0,-0,65.5231,65,11.88,11.88,
305049000,11428.5,20545.3,4.32493,11.2,5760,0.977629,0,0,0.963635,0.00417544,0.583345,0.645572,0.453257,0.99978,1,1,1,0,0,1,0,0,0.0525485,0.925916,0.0215354,0.820097,1,0.804779,0,0.931477,0.988864,0.988864,0.0215354,0.546743,0,-0,-0,-103.759,-105,11.16,11.16,
