mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
246900000,6029.89,15239.1,6120,0.97688,0.566098,0.564273,1,0,0,1,0,1,0,0,0,0.0683069,0.904798,0.0268948,1,0.99935
219002051,4990.58,17658.6,6180,0.97934,0.99893,0.00103528,0,0,0,0,1,0,0,0,0,0.0219044,0.925979,0.0521161,1,0.99929
246900000,5945.67,15498.9,6180,0.975637,0.711455,0.698125,1,0,0,0,0,1,0,0,0,0.0551487,0.909939,0.0349122,1,0.99953
219002051,5154.09,17533.4,6240,0.980278,0.99901,0.00103852,0,0,0,0,1,0,0,0,0,0.0199592,0.928595,0.051446,1,0.999039
246900000,5861.48,15758.8,6240,0.977748,0.705082,0.705791,1,0,0,0,0,1,0,0,0,0.0459634,0.91651,0.0375261,1,0.999419
219002051,5317.71,17408.2,6300,0.979474,0.99891,0.00102247,0,0,0,0,1,0,0,0,0,0.0187781,0.929235,0.0519866,1,0.998976
246900000,5777.3,16018.7,6300,0.977927,0.703477,0.704276,1,0,0,0,0,1,0,0,0,0.0370742,0.92689,0.0360353,1,0.999213
219002051,5481.23,17283,6360,0.979642,0.99895,0.00101993,0,0,0,0,1,0,0,0,0,0.0179634,0.931734,0.0503028,1,0.998371
246900000,5693.13,16278.6,6360,0.982341,0.800111,0.800915,1,0,0,0,0,1,0,0,0,0.0407781,0.918005,0.0412167,1,0.998533
219002051,5644.75,17157.9,6420,0.980347,0.99917,0.00105043,0,0,0,0,1,0,0,0,0,0.0186026,0.929509,0.0518883,0.99999,0.99849
246900000,5608.99,16538.4,6420,0.970042,0.670542,0.671178,1,0,0,0,0,1,0,0,0,0.078623,0.889242,0.0321352,1,0.99872
219002051,5808.39,17032.7,6480,0.980188,0.99911,0.00103172,0,0,0,0,1,0,0,0,0,0.0187017,0.930379,0.050919,1,0.998432
246900000,5524.85,16798.4,6480,0.972731,0.811875,0.812717,1,0,0,0,0,1,0,0,0,0.040553,0.91848,0.0409668,1,0.998765
219002051,5971.91,16907.5,6540,0.980468,0.99902,0.00105327,0,0,0,0,1,0,0,0,0,0.020356,0.927317,0.0523274,1,0.998109
246900000,5469.86,17070.9,6540,0.984402,0.763678,0.764481,1,0,0,0,0,1,0,0,0,0.0389029,0.923142,0.0379553,1,0.998551
219002051,6135.56,16782.4,6600,0.979933,0.99891,0.00106088,0,0,0,0,1,0,0,0,0,0.0211259,0.926549,0.0523246,1,0.999051
246900000,5446.02,17357.1,6600,0.990614,0.47664,0.477195,1,0,0,1,0,1,0,0,0,0.0235453,0.951373,0.0250818,1,0.999524
219002051,6299.09,16657.3,6660,0.98085,0.9988,0.00102293,0,0,0,0,1,0,0,0,0,0.0189722,0.929516,0.0515121,1,0.998197
246900000,5422.2,17643.3,6660,0.98943,0.53236,0.532819,1,0,0,1,0,1,0,0,0,0.0265523,0.946966,0.0264812,1,0.999162
219002051,6462.63,16532.2,6720,0.979401,0.99903,0.000989946,0,0,0,0,1,0,0,0,0,0.0204957,0.928768,0.0507366,1,0.997145
246900000,5398.39,17929.4,6720,0.986976,0.654532,0.655248,1,0,0,1,0,1,0,0,0,0.0329425,0.936415,0.0306422,0.999991,0.998215
219002051,6626.28,16407.1,6780,0.980742,0.99886,0.00103764,0,0,0,0,1,0,0,0,0,0.0193222,0.928897,0.0517813,1,0.992569
246900000,5374.61,18215.6,6780,0.979882,0.999107,1,1,0,0,1,0,1,0,0,0,0.0497602,0.900268,0.0499723,1,0.992965
219002051,6789.83,16282,6840,0.979881,0.99892,0.00102579,0,0,0,0,1,0,0,0,0,0.0196557,0.929265,0.0510788,1,0.981768
246900000,5374.89,18497.9,6840,0.964585,0.459224,0.45966,1,0,0,1,0,1,0,0,0,0.0225964,0.954945,0.0224588,1,0.992022
219002051,6953.38,16156.9,6900,0.979291,0.99893,0.00103609,0,0,0,0,1,0,0,0,0,0.0183837,0.9291,0.0525168,1,0.974472
246900000,5511.4,18758.5,6900,0.987771,0.613145,0.613691,1,0,0,1,0,1,0,0,0,0.0304122,0.939487,0.0301006,1,0.984403
219002051,7117.05,16031.8,6960,0.980264,0.99905,0.00104039,0,0,0,0,1,0,0,0,0,0.0200725,0.92876,0.0511672,1,0.963151
246900000,5647.94,19018.9,6960,0.932135,0.950338,0.951227,1,0,0,1,0,1,0,0,0,0.0471485,0.910207,0.0426447,1,0.96584
219002051,7280.61,15906.7,7020,0.979303,0.99903,0.0010507,0,0,0,0,1,0,0,0,0,0.0168072,0.93122,0.0519733,1,0.947517
246900000,5784.48,19279.5,7020,0.979966,0.999085,1,1,0,0,1,0,1,0,0,0,0.0501252,0.905088,0.0447873,1,0.948467
219002051,7444.28,15781.6,7080,0.980399,0.99889,0.00100502,0,0,0,0,1,0,0,0,0,0.0195235,0.929765,0.0507117,1,0.904125
246900000,5922.83,19540.1,7080,0.980178,0.999182,1,1,0,0,1,0,1,0,0,0,0.0500503,0.907953,0.0419971,1,0.905921
219002051,7607.85,15656.6,7140,0.979884,0.99893,0.00104604,0,0,0,0,1,0,0,0,0,0.018729,0.92965,0.0516211,1,0.904136
246900000,6075.46,19802,7140,0.95142,0.97008,0.971039,1,0,0,0,0,1,0,0,0,0.0488191,0.906243,0.0449378,1,0.881041
219002051,7771.42,15531.6,7200,0.980559,0.99897,0.00101873,0,0,0,0,1,0,0,0,0,0.0209518,0.927394,0.0516542,1,0.906017
246900000,6227.99,20064,7200,0.970695,0.579873,0.580373,1,0,0,0,0,1,0,0,0,0.0280754,0.941478,0.0304464,1,0.944408
219002051,7936.98,15401.7,7260,0.979599,0.99893,0.00104169,0,0,0,0,1,0,0,0,0,0.0186397,0.929845,0.0515155,1,0.904119
246900000,6379.21,20326.4,7260,0.980167,0.999048,1,1,0,0,0,0,1,0,0,0,0.0500087,0.900493,0.049498,1,0.904782
219002051,8104.2,15267.7,7320,0.979649,0.99903,0.00103904,0,0,0,0,1,0,0,0,0,0.0200526,0.928603,0.051344,1,0.903622
246900000,6528.66,20589.4,7320,0.993668,0.757943,0.314445,1,0,0,0,0,1,0,0,0,0.0160092,0.968176,0.0158144,1,0.526462
219002051,8271.42,15133.8,7380,0.980652,0.99911,0.00105349,0,0,0,0,1,0,0,0,0,0.0186236,0.929628,0.0517489,1,0.905559
246900000,6678.25,20852.4,7380,0.947246,0.965482,0.966568,1,0,0,0,0,1,0,0,0,0.0472805,0.902904,0.0498159,1,0.910841
219002051,8438.65,14999.8,7440,0.980047,0.99916,0.00104928,0,0,0,0,1,0,0,0,0,0.0190631,0.92938,0.0515573,1,0.905303
246900000,6827.85,21115.4,7440,0.989178,0.538402,0.538938,1,0,0,0,0,1,0,0,0,0.0269047,0.947688,0.0254075,1,0.948579
219002051,8605.88,14865.8,7500,0.979562,0.99889,0.00101414,0,0,0,0,1,0,0,0,0,0.024389,0.923906,0.0517051,1,0.901064
246900000,6977.91,21378.4,7500,0.979968,0.999133,1,1,0,0,0,0,1,0,0,0,0.0495545,0.901847,0.0485989,1,0.904633
219002051,8773.12,14731.8,7560,0.980224,0.99917,0.0010249,0,0,0,0,1,0,0,0,0,0.0178462,0.930089,0.0520649,1,0.904711
246900000,7128.44,21641.5,7560,0.988532,0.573874,0.574478,1,0,0,0,0,1,0,0,0,0.0279387,0.945001,0.0270606,1,0.945046
219002051,8940.36,14597.9,7620,0.978919,0.99904,0.00100668,0,0,0,0,1,0,0,0,0,0.0202645,0.928498,0.0512374,1,0.900874
246900000,7279.09,21904.6,7620,0.94161,0.959731,0.96077,1,0,0,0,0,1,0,0,0,0.0489328,0.905361,0.0457058,1,0.906559
219002051,9107.61,14464,7680,0.980904,0.99908,0.00101625,0,0,0,0,1,0,0,0,0,0.0209095,0.928667,0.0504234,1,0.906735
246900000,7429.76,22167.5,7680,0.990291,0.488607,0.489101,1,0,0,0,0,1,0,0,0,0.0248806,0.950073,0.0250463,1,0.443157
219002051,9274.86,14330,7740,0.980291,0.99906,0.00100224,0,0,0,0,1,0,0,0,0,0.0191472,0.929397,0.0514557,1,0.902974
246900000,7580.34,22430.6,7740,0.979726,0.998965,1,1,0,0,0,0,1,0,0,0,0.0515734,0.897737,0.0506893,1,0.902968
219002051,9442.11,14196.1,7800,0.979186,0.99896,0.00102386,0,0,0,0,1,0,0,0,0,0.019238,0.928872,0.0518899,1,0.905299
246900000,7731.04,22693.6,7800,0.980147,0.99886,1,1,0,0,0,0,1,0,0,0,0.0495857,0.903808,0.0466064,1,0.901635
219002051,9609.37,14062.2,7860,0.980528,0.999,0.00109299,0,0,0,0,1,0,0,0,0,0.0166785,0.932664,0.0506573,1,0.90319
246900000,7881.77,22956.5,7860,0.993714,0.314896,0.315224,1,0,0,0,0,1,0,0,0,0.0156462,0.968504,0.0158503,1,0.970228
219002051,9776.53,13928.3,7920,0.97994,0.99897,0.00103062,0,0,0,0,1,0,0,0,0,0.0250911,0.923172,0.0517368,1,0.901861
246900000,8033.2,23223.1,7920,0.970114,0.42704,0.427497,1,0,0,0,0,1,0,0,0,0.0211645,0.958256,0.0205799,1,0.959384
219002051,9943.8,13794.4,7980,0.979292,0.99887,0.0010002,0,0,0,0,1,0,0,0,0,0.0197519,0.929482,0.0507656,1,0.876086
246900000,8184.18,23486.1,7980,0.979783,0.998936,1,1,0,0,0,0,1,0,0,0,0.0501631,0.901339,0.0484975,1,0.874567
219002051,10111.1,13660.6,8040,0.980636,0.99908,0.000988127,0,0,0,0,1,0,0,0,0,0.0242563,0.923081,0.0526625,1,0.905815
246900000,8335.17,23748.6,8040,0.991679,0.410938,0.411388,1,0,0,0,0,1,0,0,0,0.0208348,0.958479,0.0206863,1,0.960377
219002051,10278.3,13526.7,8100,0.97975,0.99896,0.00103367,0,0,0,0,1,0,0,0,0,0.0237559,0.925179,0.0510647,1,0.873847
246900000,8486.18,24011.3,8100,0.980097,0.998953,1,1,0,0,0,0,1,0,0,0,0.0511776,0.898581,0.0502416,1,0.876885
219002051,10445.6,13392.9,8160,0.977309,0.99913,0.00103337,0,0,0,0,1,0,0,0,0,0.0153587,0.933292,0.051349,1,0.904317
246900000,8637.1,24273.8,8160,0.980053,0.999112,1,1,0,0,0,0,1,0,0,0,0.0484924,0.903818,0.0476898,1,0.904829
219002051,10612.9,13259,8220,0.980309,0.99905,0.00101832,0,0,0,0,1,0,0,0,0,0.0207159,0.927838,0.0514456,1,0.906106
246900000,8788.15,24536.3,8220,0.991353,0.433357,0.433779,1,0,0,0,0,1,0,0,0,0.021244,0.957944,0.0208122,1,0.959066
219002051,10780.2,13125.2,8280,0.98059,0.99907,0.00107148,0,0,0,0,1,0,0,0,0,0.0191249,0.928665,0.0522099,1,0.905262
246900000,8939.1,24798.8,8280,0.979835,0.999139,1,1,0,0,0,0,1,0,0,0,0.0516874,0.899982,0.0483301,1,0.906074
219002051,10947.5,12991.4,8340,0.978882,0.99906,0.000993988,0,0,0,0,1,0,0,0,0,0.0220072,0.926622,0.0513704,1,0.904677
246900000,9090.18,25061.4,8340,0.980254,0.999033,1,1,0,0,0,0,1,0,0,0,0.049683,0.898026,0.0522913,1,0.905781
219002051,11114.8,12857.6,8400,0.978897,0.99888,0.00102117,0,0,0,0,1,0,0,0,0,0.0121861,0.936477,0.0513369,1,0.903801
246900000,9241.17,25323.8,8400,0.993251,0.339079,0.339374,1,0,0,0,0,1,0,0,0,0.0171651,0.965605,0.0172299,1,0.967747
219002051,11282.1,12723.8,8460,0.979254,0.99893,0.00101555,0,0,0,0,1,0,0,0,0,0.0199331,0.928682,0.0513846,1,0.904934
246900000,9392.28,25586.3,8460,0.914884,0.932395,0.933347,1,0,0,0,0,1,0,0,0,0.0461718,0.907924,0.0459038,1,0.908368
219002051,11449.4,12590,8520,0.979024,0.999158,0.00104939,0,1,0,0,1,0,0,0,0,0.0173469,0.930548,0.0521055,1,0.904647
246900000,9542.85,25848.6,8520,0.979965,0.998938,1,1,0,0,0,0,1,0,0,0,0.0499965,0.90158,0.0484235,1,0.904145
219002051,11616.7,12456.2,8580,0.9804,0.999075,0.00103047,0,1,0,0,1,0,0,0,0,0.0185331,0.930067,0.0513994,1,0.906942
246900000,9693.11,26110.9,8580,0.923287,0.941453,0.942361,1,0,0,0,0,1,0,0,0,0.0474814,0.908263,0.0442555,1,0.909565
219002051,11784,12322.5,8640,0.9807,0.999021,0.00109014,0,1,0,0,1,0,0,0,0,0.0120917,0.934508,0.0534008,1,0.903541
246900000,9843.27,26373.2,8640,0.994145,0.293049,0.293349,1,0,0,0,0,1,0,0,0,0.0151517,0.970312,0.0145363,1,0.97163
219002051,11951.4,12188.7,8700,0.980771,0.999179,0.0010776,0,1,0,0,1,0,0,0,0,0.0324578,0.915282,0.0522602,1,0.908004
246900000,9993.45,26635.5,8700,0.979659,0.998923,1,1,0,0,0,0,1,0,0,0,0.0497808,0.90224,0.0479789,1,0.9064
219002051,12118.7,12055,8760,0.981012,0.998895,0.00103471,0,1,0,0,1,0,0,0,0,0.0099613,0.937271,0.052768,1,0.876304
246900000,10143.8,26897.7,8760,0.979843,0.998955,1,1,0,0,0,0,1,0,0,0,0.0509065,0.900641,0.0484527,1,0.874242
219002051,12285.9,11921.2,8820,0.980679,0.998706,0.00106333,0,1,0,0,1,0,0,0,0,0.0144274,0.933305,0.0522671,1,0.869817
246900000,10294,27159.9,8820,0.897373,0.914847,0.915701,1,0,0,0,0,1,0,0,0,0.0452398,0.909937,0.0448236,1,0.885703
