mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,has_turned_portwards,has_turned_starboardwards,change_in_speed,is_changing_course,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
259490000,22541.1,79461.3,3960,0,0.998984,1,0,1,1,0,1,0,0,0,0,0.0494676,0.899696,0.0508366,1,0.988007
255805883,19980.7,94484.8,4020,0.967854,0.9989,0.00194493,1,0,0,0,0,1,0,0,0,0.0528994,0.945397,0.0017039,1,0.981646
259490000,22902.4,78752.5,4020,0,0.998888,1,0,1,1,0,1,0,0,0,0,0.0498667,0.899608,0.0505249,1,0.982399
255805883,20212.2,94884,4080,0.967649,0.9991,0.00191206,1,0,0,0,0,1,0,0,0,0.0535204,0.944723,0.00175639,1,0.988613
259490000,23270.8,78029,4080,0,0.998987,1,0,1,1,0,1,0,0,0,0,0.0499755,0.899758,0.0502668,1,0.987756
255805883,20448.2,95278.6,4140,0.647292,0.770302,0.43465,1,0,0,0,0,1,0,0,0,0.0358964,0.605315,0.358789,1,0.266745
259490000,23614.4,77361.1,4140,0,0.998976,1,0,1,0,0,1,0,0,0,0,0.0504667,0.898902,0.0506309,1,0.240865
255805883,20659.6,95693.3,4200,0.64476,0.742066,0.400201,1,0,0,0,0,1,0,0,0,0.0351551,0.60125,0.363595,1,0.250822
259490000,23614.4,77361.1,4200,0,0.998914,1,0,1,0,0,1,0,0,0,0,0.0503433,0.899131,0.0505259,1,0.239879
255805883,20875.9,96103.5,4260,0.645173,0.739919,0.400925,1,0,0,0,0,1,0,0,0,0.0279311,0.612383,0.359686,1,0.23977
259490000,23614.4,77361.1,4260,0,0.999051,1,0,1,0,0,1,0,0,0,0,0.0494661,0.899541,0.0509925,1,0.243664
255805883,21082.6,96520.8,4320,0.617183,0.785156,0.418777,1,0,0,0,0,1,0,0,0,0.035027,0.576874,0.388099,1,0.251042
259490000,23614.4,77361.1,4320,0,0.999046,1,0,1,0,0,1,0,0,0,0,0.0505972,0.900291,0.0491118,1,0.24133
255805883,21293.8,96939.9,4380,0.615818,0.801425,0.434449,1,0,0,0,0,1,0,0,0,0.0309187,0.579615,0.389466,1,0.253871
259490000,23614.4,77361.1,4380,0,0.998805,1,0,1,0,0,1,0,0,0,0,0.0502267,0.89988,0.0498932,1,0.242862
255805883,21502,97351.8,4440,0.606222,0.806564,0.429348,1,0,0,0,0,1,0,0,0,0.0405506,0.559466,0.399984,1,0.240673
259490000,23614.4,77361.1,4440,0,0.999046,1,0,1,0,0,1,0,0,0,0,0.0506239,0.899947,0.0494294,1,0.24189
