mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision,current_risk_of_collision
219829000,15252.9,8078.75,1500,0.980219,0.98996,1.03633e-05,1,0,0,0,0,0.0197157,0.926804,0.0534805,1,0.960996
210445000,15345,7007.86,1560,0.83147,0.99831,1,0,1,0,0,0,0.00834798,0.1517,0.839952,1,0.994909
219829000,15195.6,7943.39,1560,0.980715,0.990287,7.89012e-06,1,0,0,0,0,0.022591,0.926852,0.0505567,1,0.971098
210445000,15580.8,6859.04,1620,0.977352,0.999774,1,0,1,0,0,0,0.218859,0.672176,0.108965,1,0.999313
219829000,15130.8,7802.91,1620,0.980061,0.990154,8.89334e-06,1,0,0,0,0,0,0.947335,0.052665,1,0.96911
210445000,15835.3,6733.13,1680,0.98159,0.999819,1,0,1,0,0,0,0.176057,0.732257,0.0916863,1,0.998862
219829000,15072.2,7667.67,1680,0.979402,0.990171,1.35916e-05,1,0,0,0,0,0,0.948302,0.0516977,1,0.94082
210445000,16122.3,6654.13,1740,0.984653,0.982062,1,0,1,0,0,0,0.000742553,0.922625,0.0766322,1,0.980938
219829000,15006.3,7531.36,1740,0.981062,0.990139,1.49411e-05,1,0,0,0,0,0.0342612,0.914442,0.0512972,1,0.91988
210445000,16399.1,6700.25,1800,0.97469,0.999744,1,0,1,0,0,0,0.00126189,0.997468,0.00127018,1,0.997251
219829000,14946.4,7386.79,1800,0.979782,0.99028,9.45379e-06,1,0,0,0,0,0.019921,0.928728,0.0513506,1,0.871394
210445000,16691.5,6758.58,1860,0.977672,0.999776,1,0,1,0,0,0,0.00111755,0.887197,0.111686,1,0.995914
219829000,14882.3,7244.5,1860,0.980763,0.990012,1.08502e-05,1,0,0,0,0,0.0222332,0.926026,0.0517408,1,0.797228
210445000,16985.7,6828.3,1920,0.987349,0.985119,1,0,1,0,0,0,0.122555,0.876811,0.000633954,1,0.998198
219829000,14826.8,7105.95,1920,0.980417,0.990045,1.09652e-05,1,0,0,0,0,0,0.948384,0.0516155,1,0.858883
210445000,17291.5,6901.22,1980,0.980016,0.976951,1,0,1,0,0,0,0.00100524,0.998003,0.000991933,1,0.997088
219829000,14759.1,6967.54,1980,0.95395,0.990608,7.71827e-06,1,0,0,0,0,0.0560372,0.893857,0.050106,1,0.865789
210445000,17579.2,6940.66,2040,0.982666,0.999827,1,0,1,0,0,0,0.16791,0.831239,0.000850491,1,0.998921
219829000,14691.3,6828.17,2040,0.979852,0.990113,1.1894e-05,1,0,0,0,0,0,0.948043,0.0519571,1,0.939163
