mmsi,x,y,time,colreg_compliant,good_seamanship,unmodeled_behaviour,CR_PS,CR_SS,HO,OT_en,OT_ing,priority_lower,priority_similar,priority_higher,risk_of_collision
219022165,-36958.3,-8022.75,1080,0,0.000615789,0.000621958,1,0,0,0,0,3.07572e-05,0.000559735,0.99941,0.999987
244150372,-36862.8,-7155.04,1080,0,0.0025832,0.00260891,0,1,0,0,0,0.000131135,0.999739,0.000129763,0.999903
219022165,-36826.7,-7768.89,1140,0,0.990213,1,1,0,0,0,0,0.0502164,0.899618,0.0501654,0.979612
244150372,-36964.5,-7312.63,1140,0,0.000941493,0.000950987,0,1,0,0,0,4.81147e-05,0.999904,4.74918e-05,0.999966
219022165,-36743.7,-7499.54,1200,0,0.989898,1,1,0,0,0,0,0.0499743,0.90037,0.049656,0.97954
244150372,-37062.5,-7470.77,1200,0,0.838801,0.000113766,0,1,0,0,0,5.92006e-06,0.999988,5.77152e-06,0.161308
219022165,-36721.9,-7213.36,1260,0,0.989892,1,1,0,0,0,0,0.0501584,0.90048,0.0493613,0.979377
244150372,-37145.7,-7575.23,1260,0,0.989932,1,0,1,0,0,0,0.0483688,0.900205,0.0514258,0.964951
219022165,-36739.1,-6925.13,1320,0,0.989887,1,1,0,0,0,0,0.0499044,0.899361,0.0507345,0.979105
244150372,-37225.5,-7669.94,1320,0,0.962959,7.1005e-05,0,1,0,0,0,3.57729e-06,0.999993,3.54197e-06,0.0371088
219022165,-36778.6,-6638.45,1380,0,0.989607,1,1,0,0,0,0,0.0499916,0.900418,0.04959,0.978567
244150372,-37305.3,-7764.65,1380,0,0.999999,5.43889e-05,0,1,0,0,0,2.65528e-06,0.999995,2.73239e-06,5.24682e-05
219022165,-36821.3,-6356.3,1440,0,0.98987,1,1,0,0,0,0,0.0495498,0.900579,0.0498709,0.979233
244150372,-37385.1,-7859.37,1440,0,0.000522801,0.000528135,0,1,0,0,0,2.77865e-05,0.999946,2.60356e-05,0.999981
219022165,-36866.5,-6071.68,1500,0,0.989858,1,1,0,0,0,0,0.049434,0.901339,0.0492269,0.980449
244150372,-37464.9,-7954.09,1500,0,0.000772066,0.000779755,0,1,0,0,0,3.90216e-05,0.999921,4.00222e-05,0.999973
